number,air_pressure.,air_temp.,avg_wind_direction.,avg_wind_speed.,max_wind_direction.,max_wind_speed.,relative_humidity.
763,919.43,60.584,77.6,2.1474624,96.1,3.7580592,21.42
764,914.21,64.472,99.1,11.967629,110.7,14.1598302,44.44
765,923.8,55.13,55.2,3.019869,47.1,3.8475368,69.07
766,917.9,51.386,219,5.5699806,240.8,6.9792528,69.06
767,915.22,73.292,148.3,1.789552,198.5,2.908022,41.4
768,923.47,53.06,29.9,4.4291412,60.7,6.4647566,31.8
769,920.8111689,74.4839732,204.4837355,4.456796087,220.8889544,5.602233307,21.98094551
770,921.05,61.448,189,8.7911742,197.3,10.289924,27.63
771,920.8277336,62.18403182,66.06439726,7.437057441,80.09658119,9.328343075,16.80217215
772,915.5769393,73.75343537,182.3893021,9.333401902,193.3815218,10.89469134,31.6299773
773,915.7,72.59,186.2,3.4001488,196.8,4.1159696,32.72
774,922.73,72.23,67.9,6.5318648,92.2,8.3214168,13.07
775,919.11,55.166,201.5,3.802798,235.2,4.7423128,25.98
776,920.8976623,66.52878596,198.1221801,4.079293338,210.7152488,4.842643817,13.38270966
777,916.5,85.586,121.1,1.2974252,80.6,1.7448132,15.92
778,916.3,68.774,67.6,4.1159696,79,5.1897008,42.5
779,921.55,45.338,183.5,7.0239916,193.2,8.2990474,91.1
780,916.2,84.488,42.8,4.5633576,63,5.7489358,19.4
781,918.4,57.56,163.5,3.1540854,211.5,4.362033,27.19
782,919.3224913,72.20937256,181.438639,2.716911681,186.7866077,3.355286711,12.34120722
783,916.2,82.814,55,6.9568834,91.5,9.4398868,48.92
784,919.7,72.014,178.8,5.3015478,196.2,6.7779282,36.73
785,915.1,57.038,186.9,4.1159696,201.6,4.9436374,90.93
786,920.51,47.984,133.4,2.013246,151,3.3106712,90.39
787,919.8715514,65.66748194,81.66297793,3.842941803,91.13943922,5.037385576,13.53828952
788,917.9234418,73.24971734,42.10173864,4.132697506,64.28496916,5.345257827,6.939691553
789,922.5429891,67.90605742,198.4842334,4.28088479,208.6097621,5.262384454,11.50187879
790,922.31,58.946,200.8,3.5343652,223,4.6528352,47.96
791,921.5575399,64.25058522,65.21929219,10.9268002,81.51575311,14.07831267,14.27929006
792,917.9,82.886,46.8,3.8922756,77.4,5.1225926,41.67
793,921.72,59.81,51.1,19.5061168,65.6,25.3668996,10.68
794,919.9075787,63.85844458,74.02888669,7.894795237,81.75605009,10.31704128,11.94515746
795,921.24,71.78,216.4,1.6105968,171.4,2.572481,16.83
796,918.4,51.602,209.6,2.572481,228,3.2211936,87.99
797,920.7362227,42.70311605,146.668859,8.07323772,168.0068206,10.44128817,34.11027705
798,918.13,49.316,308.1,10.2004464,184.4,13.086099,88.48
799,917.65,82.436,108,2.2145706,62.8,2.8409138,7.13
800,919.88,61.502,192.2,10.9162672,201.7,12.5716028,20.22
801,916.76,87.008,119.5,2.3711564,44.6,3.1988242,19.02
802,918.7,47.786,189.4,2.3264176,202.1,2.8185444,91.71
803,925.3050897,57.09312964,52.66310334,15.40276692,68.35462045,19.95316567,17.85122729
804,920.14,64.058,50.4,4.2054472,62,5.0107456,23.78
805,918,66.758,171.6,5.704197,180.3,6.7555588,54.21
806,920.35,46.868,181.3,7.4266408,193.7,9.2385622,91.24
807,916.3,83.012,198,4.362033,210.9,5.4357642,35.42
808,916.51,75.47,137.7,1.0513618,180.5,1.6105968,26.94
809,917.4,69.278,169.1,1.5882274,174.5,2.2145706,22.24
810,920.225446,75.24016923,213.6276416,3.016165034,222.4786179,3.871704661,23.27741773
811,921.591558,58.75454853,90.52730392,2.774969759,57.17921569,3.417291363,23.87597386
812,915.47,79.538,68,2.9974996,88.4,3.8475368,44.79
813,917.01,41,150.4,3.914645,55.4,6.151585,65.34
814,912.06,52.034,186.3,2.348787,141.2,3.1540854,88.01
815,914.8,71.294,69.1,2.0803542,61.5,2.908022,24.38
816,921.2694426,54.15816918,50.73550454,4.925063874,65.81127139,6.259874088,19.66515337
817,920.1920294,67.32501281,152.7577049,1.224716693,136.3659078,2.066353433,14.00975348
818,921.4,63.05,223.2,1.3197946,185,1.8790296,40.7
819,921.52,59.216,48.8,14.7861734,63.4,18.119214,18.94
820,921.9752196,67.32097329,55.76784829,16.96224014,70.63471916,20.99143952,15.99216387
821,915.9,69.134,115.2,1.9908766,110.3,2.7738056,71.73
822,916.2303005,62.72080284,46.65157796,9.514091966,66.39413454,12.09017225,28.27236211
823,916.1,69.512,189.6,7.4713796,197,8.5674802,30.25
824,917.7,59.432,90.2,1.6553356,120.8,2.348787,23.57
825,921.559754,70.94586688,166.2129201,3.975136621,210.3031235,6.396812114,15.45263103
826,919.85,77.36,235.2,1.8790296,222.8,2.5053728,43.76
827,920.7366407,69.53207696,183.1266552,4.019666294,189.5552215,4.802682416,14.59236486
828,915.14,59.81,168.8,6.4423872,176.5,7.5161184,41.07
829,918.26,49.892,72.7,4.4291412,109.2,7.3371632,35.18
830,921.4142774,62.56449595,64.99888836,8.634210067,80.19333016,10.98454857,17.17209029
831,916.63,81.266,128.1,1.006623,135.3,1.5882274,23.33
832,918.88,60.476,42.5,9.5964726,31.8,14.4058936,89.9
833,915.6256331,77.30113675,209.2222797,1.760152838,233.5223731,2.398142398,20.40600856
834,921.5915674,59.42855507,49.62302467,16.47514291,64.18724099,20.71270273,15.98426791
835,919.12,79.34,167.2,1.4987498,168.8,2.125093,35.09
836,924.11,55.184,212.3,3.6685816,226.6,4.6752046,48.68
837,917.94,46.616,208.2,4.6752046,221.4,5.5476112,85.75
838,918.57,76.046,209.2,3.131716,222.7,3.9817532,25.72
839,917.41,79.988,166.9,4.8765292,176.9,5.8831522,26.1
840,918.0437667,,181.7740415,0.96437611,185.6186008,1.57000733,11.91122248
841,918.37,72.932,184.5,2.013246,186.7,2.7738056,8.81
842,920.2171056,56.64583782,73.92055451,3.992825728,63.77618689,4.798595788,22.91472429
843,919.2886585,77.34951429,165.8749224,1.420641655,198.5485033,1.969476867,19.44743016
844,921.4,75.236,60.9,4.026492,76,4.921268,15.06
845,921.6133725,68.65897257,70.70355546,2.248931575,96.8447012,3.043049121,12.38320679
846,916.45,46.022,194.8,5.144962,207.8,6.1739544,78.01
847,916,61.016,180.6,5.9055216,194.8,6.934514,50.77
848,915.25,37.562,246.5,11.5873492,258.7,,91
849,920.9797793,71.47359193,37.72825185,2.727453902,64.73351975,3.778071804,20.82159782
850,920.9861865,57.07364499,71.73927129,2.821004591,63.47423762,3.425700413,21.90585188
851,921.6204731,75.36562384,178.0610914,1.886436685,203.3569907,2.425440266,13.17181298
852,919.72,73.4,109.9,1.8566602,83.7,2.572481,56.8
853,917.3,73.184,178.6,4.6752046,183.7,5.256809,36.57
854,920.1,52.97,43.3,5.3910254,77.5,7.4490102,19.06
855,921.0380775,51.35500803,46.52749516,16.54189347,59.7337275,21.03101747,11.59549903
856,919.55,39.524,212.4,12.3926476,217.1,13.5111176,91.7
857,916.2583087,74.59301339,181.8524297,8.768240115,193.1880373,10.23926855,29.66692448
858,919.33,53.942,163.9,1.6105968,203.9,2.2816788,72.67
859,920.6676177,68.39534226,196.1648157,4.146405853,212.3535981,5.489133822,15.91576507
860,917.8957324,74.83131615,282.2971898,1.937641569,229.2786618,2.64280279,17.07665439
861,919.0654084,,172.3037278,2.639599713,193.0581408,3.326949412,12.49783852
862,918.1749556,73.22148689,183.610324,1.645833346,186.2209437,2.352811934,9.723628837
863,917.4474729,75.70030204,147.9501806,2.64351687,50.84804773,3.849548346,25.78832296
864,922.82,55.094,59.9,2.7514362,75.8,3.4448876,35.21
865,920.71,50.414,45.7,16.2849232,58.4,20.7588032,11.43
866,925.1728084,72.08517344,229.8498258,2.620778064,222.4415368,3.473218344,15.34482926
867,914.49,77.738,44.8,9.506995,54.3,10.8715284,23.11
868,923.77,71.78,197.5,3.8699062,211.3,5.144962,13.7
869,,45.104,259,3.2659324,275,4.026492,85.27
870,916.42,46.562,168,7.0239916,182.9,9.4622562,85.63
871,917.61,69.296,228,2.0356154,263,2.6619586,66.77
872,918.2,89.204,225.5,1.1855782,265,1.7671826,26.57
873,916.69,79.214,18.4,1.6553356,66.4,2.4830034,21.47
874,911.27,59.828,218.3,2.2593094,235.9,2.9751302,86.73
875,918.1250622,68.24414977,54.66225551,16.25091168,73.23721105,20.70474611,16.83697237
876,918.46,79.448,177.9,2.9303914,187.6,3.4896264,29.46
877,916.0291752,87.13618305,211.4883593,1.57681889,110.2922395,2.589369955,12.62275271
878,925.2776612,66.46657459,49.4049391,11.22885388,77.8993463,15.34401109,13.93273829
879,916.4,48.038,264.7,4.026492,299.2,5.8607828,44.62
880,911.6,42.638,292.8,1.9685072,247,2.6619586,90.23
881,915.29,50.612,153.8,4.4515106,185.3,7.2029468,62.46
882,923.860559,58.27301474,53.28214924,14.09544371,69.92717605,18.39146099,19.31229133
883,918.6,64.382,177.1,2.460634,190.7,3.0646078,34.98
884,918.84,68.954,45.8,3.8922756,82.5,5.5699806,14.74
885,919.39,67.064,170.8,5.4581336,190.5,6.8674058,20.18
886,918.7,69.422,161.1,0.782929,193.6,1.1855782,18.18
887,913,52.322,174.8,5.9502604,184.5,7.270055,79.91
888,915.82,62.492,45.3,8.5674802,65.3,11.1399612,29.92
889,920.7911244,59.07781766,55.83557485,17.7440939,77.4560015,23.3713405,9.690133679
890,913.93,81.752,120.9,2.908022,141.1,3.7356898,20.42
891,920.28,74.03,120.9,2.23694,119.8,2.8856526,13.48
892,916.26,69.008,68.6,2.7066974,79.5,3.2659324,42.79
893,920.8629104,74.01465699,210.7392472,1.573645191,254.0067445,2.324653549,12.01012198
894,915.1048528,80.66103183,214.4076574,1.53536419,116.8430014,2.41188754,18.80534566
895,919.2351526,65.95111244,194.3433329,2.942018686,216.5697924,3.658810375,14.07350355
896,914.96,66.776,172.7,4.9883762,183,5.816044,27.4
897,916.83,64.994,189.4,9.0819764,195.5,10.4465098,24.86
898,922.6501405,59.81180172,194.3272817,4.466058582,102.3968504,6.912014498,21.48645133
899,916.08,61.286,155.4,1.9685072,191.4,2.684328,62.12
900,921.7270335,61.24961743,56.50145114,10.2417653,76.77391164,13.12279004,17.91855208
901,914.6210615,74.40354197,176.9893855,4.27043096,194.3180633,5.256350811,19.47756053
902,920.3404306,67.28122262,196.6933746,4.639243804,209.0231593,6.060625339,15.25367544
903,923.394624,62.23103922,44.93116628,15.00517547,63.52097477,19.2648777,10.9409164
904,920.6989015,50.96480352,45.11336413,16.04374939,59.43057653,20.54954946,12.64766581
905,917.1,43.592,211,8.276678,220.8,9.4398868,92.34
906,925.2785355,58.09476625,52.60620283,18.25424942,68.40239058,22.74210607,14.55166707
907,918.6,87.44,40.9,3.4001488,53.5,4.4067718,12.11
908,918.6,40.28,163.8,3.1540854,198.2,4.5186188,39.77
909,918.3215747,71.83114162,144.0325915,2.648180251,39.77126235,3.862571139,23.1792593
910,917.33,73.202,106.6,1.3869028,147.7,2.013246,36.7
911,917.18,49.19,146.5,1.565858,150.5,2.3264176,91.11
912,919.9,70.484,46.1,21.0496054,65,26.7985412,15.72
913,921.17,69.548,37.1,2.348787,65.1,3.3330406,18.97
914,921.3,46.238,231.1,3.3330406,253,4.809421,73.93
915,925.29,68.36,39.9,14.0703526,55.9,19.5284862,13.99
916,918.8455663,80.22937326,189.1592764,1.915898906,77.4913211,2.969309058,24.9724584
917,920.7675706,51.41195136,35.92276845,10.32725349,61.52130794,14.14616965,39.18913674
918,915.07,58.046,186.2,7.6950736,195.6,8.9924988,55.2
919,918.67,71.996,177.2,2.7290668,197.3,3.5567346,32.59
920,920.4238629,70.86005799,198.9739544,4.388915618,211.3008436,5.25944304,11.95066421
921,920.8284136,69.81576332,48.63164271,12.81653165,65.17669767,16.25620666,13.93604113
922,913.77,49.424,175.8,12.5716028,185.3,15.3677778,83.06
923,918.68,64.868,115,1.2750558,149.8,1.789552,90.67
924,922.17,64.112,68.8,6.1068462,93,8.6569578,9.71
925,916.07,77.666,198.1,2.3264176,216.7,3.0646078,28.45
926,920.3001675,66.95311021,49.23856871,21.41819687,62.80300191,25.81563062,13.02867733
927,919.73,67.118,206.3,2.5053728,229.8,3.2659324,64.08
928,915.5,70.088,178.9,5.9502604,190.6,7.1358386,35.59
929,920.65,51.818,34.9,10.0214912,60.9,13.8019198,39.95
930,914.83,85.46,120.5,1.4316416,132.8,2.23694,18.15
931,917.81,73.76,213.4,1.6105968,239.7,2.1474624,30.67
932,912.9,37.04,303.7,4.2725554,291.5,5.8607828,92.62
933,919.4,77.738,200.2,0.9842536,254.4,1.7000744,13.3
934,915.01,60.602,179.8,6.3529096,194.5,7.6727042,51.96
935,922.9,71.078,151.8,3.1540854,182.4,4.3844024,23.79
936,915.13,62.15,180.2,3.7356898,197,4.4962494,73
937,920.6323544,78.02312026,55.38466456,11.41455531,72.6037786,14.56586307,8.471749806
938,919.4911333,68.80559524,228.8017058,4.126234313,247.1904707,5.396914925,15.06324997
939,917,77.864,234.7,1.1632088,250,1.6105968,30.82
940,918.79,61.808,162.9,3.2211936,187,4.1830778,25.37
941,920.41,65.984,50.1,21.5193628,62.2,25.5458548,12.29
942,920.9927573,63.48552228,163.5691232,1.401010393,195.1285049,2.01407028,13.92370185
943,911.68,62.87,180.2,11.0057448,186.9,12.7729274,26.26
944,920.18,53.294,60,5.2344396,41.2,6.3529096,80.15
945,919.7,72.428,241.6,1.342164,287.6,2.0803542,48.59
946,923.0518734,68.19432232,227.295374,2.474477801,253.5667434,3.276845526,10.14553395
947,922.4,47.696,170.7,2.5277422,172.1,3.5119958,88.26
948,915.39,71.42,183,2.1698318,207.7,2.684328,40.34
949,914.8,67.658,193.3,1.6105968,221.2,2.23694,30.27
950,920.971398,68.25382288,192.1543755,2.248278623,221.680187,3.125880545,18.64205295
951,920.8443244,69.74583004,48.75744861,12.90095773,65.01389003,16.30421365,14.15768153
952,922.18,70.106,62.1,3.6238428,72.9,4.0488614,16.12
953,914,73.454,173.7,4.5409882,181.1,5.2791784,33.74
954,924.29,62.33,43.1,2.3040482,61.8,2.8632832,35.77
955,918.8942298,64.7344245,171.5277527,2.882002313,191.2589731,3.688615166,10.86279645
956,918,82.364,109.4,1.8119214,162.4,2.6395892,26.92
957,923.12,68.27,227,2.4830034,253.4,3.2883018,10.02
958,922.8727888,62.77940833,45.45201867,14.98319216,63.6192488,19.11978784,10.44856349
959,916.14,84.02,37.5,2.5053728,48.7,2.908022,13.74
960,919.0095905,62.58302534,166.7751267,3.635351726,190.0139874,4.857288702,22.42490372
961,920.0956776,53.80033018,212.8484052,4.366221857,223.0099597,5.131371245,19.8175519
962,919.0907964,74.90201928,221.1987087,2.015850863,243.4573064,2.694086104,39.68863741
963,924.67,59.918,163.2,1.7448132,165.6,2.6619586,9.9
964,914.97,67.046,191.9,3.2883018,203.2,3.8475368,26.47
965,917.7350114,81.78333547,123.9885434,2.237281703,45.14859975,3.009168379,17.41160528
966,922.6,59.324,165.3,1.8342908,196.2,2.5948504,10.94
967,918.1087301,66.61972521,207.6021735,2.913576002,114.6935923,4.442629454,23.80606401
968,916.32,70.016,192,3.6238428,201.4,4.362033,66.79
969,920.8239102,66.57096157,198.0053959,4.128369218,210.5959355,4.956648424,13.52217246
970,916.99,75.074,73,4.6080964,99,6.375279,8.83
971,919.7,73.814,227,1.4092722,255.4,1.901399,33.59
972,922.5720648,60.67166385,139.8773847,3.052598233,145.6403145,4.794793953,18.93901661
973,922.12,55.58,51.9,14.2940466,72.2,19.01399,19.19
974,920.61,65.03,191.2,2.5501116,194.7,3.7580592,20.03
975,915.6,69.206,178.7,2.572481,183,3.243563,38.57
976,917,44.636,174.2,10.0885994,186.7,12.7281886,91.8
977,919.2879854,76.70823367,166.7974124,1.302947414,199.3061122,1.814130286,19.35192879
978,917.64,77.846,186.9,3.6238428,194.8,4.1159696,30.76
979,920.7155319,62.81579151,116.1312809,3.872760504,51.28075961,4.771044039,24.05231604
980,920.091803,75.66404848,90.88091145,1.154953712,91.80116617,1.751028257,13.83389187
981,919,63.464,96,0.782929,105,1.230317,28.43
982,922.3027742,69.02818204,197.8078096,3.973188946,210.9921904,4.984299951,13.55635551
983,921.5,62.996,74.6,5.2791784,90.3,6.4200178,11.96
984,921.86,38.588,209.9,3.579104,172.2,4.3396636,81.82
985,919.7,78.53,187,4.9436374,193.8,5.7265664,8.48
986,916.04,51.818,177.8,4.0936002,189.8,4.7646822,77.49
987,926.52,65.516,56.9,17.4928708,67.4,20.7140644,15.48
988,916.1,82.454,180.7,3.5567346,210.8,5.3015478,19.34
989,918.3000615,55.42180155,89.96698563,4.853685835,96.19767615,7.462878372,18.94058096
990,920.8027258,72.8910007,99.39920763,2.014859014,147.0904121,2.997145103,6.929473039
991,919.721008,70.23498504,118.161587,3.325509791,161.6760028,4.964459921,18.78337755
992,913.64,74.516,219.4,1.8566602,229.3,2.2816788,37.53
993,921.6458395,65.7349581,266.1396558,2.024552486,232.5115472,2.564244708,11.27919212
994,917.73,76.136,85.9,4.2949248,42.8,5.9502604,38.52
995,917.35,77.756,40.5,2.0579848,96.7,3.8699062,26.39
996,920.02,71.114,92.7,3.4001488,66.6,4.8317904,48.22
997,921.8625068,61.40668743,75.15249655,2.550631821,62.95188101,3.070345507,21.63027016
998,914.14,71.24,,1.7224438,232.9,2.3264176,24.2
999,916.86,79.322,96.2,1.7671826,134.7,2.572481,38.77
1000,919.31031,76.06409876,273.1101329,2.081832283,206.1544909,2.688532415,20.31695475
1001,922.3553592,59.81945291,53.39670022,14.1928163,70.52284112,18.02247012,19.41309619
1002,919.71,43.682,210.3,5.0107456,225.4,6.5766036,82.15
1003,918.66,57.272,286.3,3.9370144,312.2,5.480503,46.56
1004,923.5212962,71.57442861,40.15437859,4.729387099,64.91751436,6.516347079,16.24878385
1005,919.46,71.816,56.7,8.8135436,74.6,11.1623306,10.4
1006,915.6441391,82.33491951,117.9547618,1.563611187,135.1935352,2.399074064,19.83390259
1007,920.396217,72.22044333,226.9929199,3.077606869,249.1019178,4.066264993,30.43639756
1008,916.66,56.336,179.8,3.579104,203.2,4.2725554,77.48
1009,910.45,47.822,171.9,14.428263,188.7,18.0744752,91.79
1010,923.02,60.494,274.7,1.9237684,233.3,2.4382646,7.81
1011,916.84,55.274,51.7,4.9436374,71.9,6.2410626,20.92
1012,923.9533869,60.14793282,53.81042108,18.69847625,71.07735535,23.37796194,12.61502537
1013,913.65,65.678,166.1,8.8806518,182,11.967629,42.44
1014,919.76,64.814,214,4.2949248,232.1,6.1292156,31.49
1015,919.4,79.178,150.1,2.4158952,180.7,3.579104,35.4
1016,922.6928576,62.72707028,60.40558539,7.659790564,76.34713518,9.662589501,25.0485079
1017,924.79,68.306,56.5,14.987498,77,19.6179638,10.97
1018,919.97,64.184,185.5,0.7381902,215.2,1.3197946,32.7
1019,922.2732645,68.78916785,57.18750785,9.583844486,82.33064212,12.77229459,7.522056578
1020,918.7,74.444,181,0.9171454,127.6,1.342164,12.72
1021,919.242813,61.4497224,259.3089712,1.818527503,256.2185188,2.36309253,16.37924091
1022,918.8,49.874,52,3.8699062,61.2,4.5633576,40.26
1023,915.2,59.972,168,1.9908766,186.2,2.460634,35.92
1024,919.5175966,75.62894882,120.8440438,2.124286376,121.618577,2.794903847,14.1332888
1025,919.4,58.406,40.4,6.6884506,61.6,8.4108944,15.02
1026,916.54,80.384,99.3,1.0961006,96.8,1.4763804,13.22
1027,916.16,48.128,183.1,12.8176662,193.5,14.987498,91.49
1028,912,56.138,137.3,3.0869772,166.4,3.8475368,75.52
1029,925.31,57.398,184.9,2.9751302,205.6,3.8475368,19.28
1030,919.759618,69.77352415,120.2012089,3.399158603,161.9183084,5.086765572,19.64885314
1031,922.6691951,,47.94628401,7.969685803,65.77006635,10.26233703,18.92080492
1032,919.84,65.678,64.9,9.4846256,74.8,10.8715284,18.11
1033,919.3375546,85.29200269,96.81077943,3.096761951,52.16106896,3.948782008,15.33848558
1034,917.38,73.616,171.1,5.7936746,179.5,7.0239916,38.23
1035,919.67,77.576,171.8,6.5542342,191,8.164831,56.86
1036,918.7194145,61.58215525,257.1762621,1.803944447,259.3942996,2.352676062,17.56666629
1037,923.7346151,59.08935014,53.32885125,18.65398595,70.69591319,23.26840357,12.95577025
1038,920.4856087,74.19603742,57.17664601,5.557863297,73.5074845,6.713967046,14.95654426
1039,917.7857392,69.05672281,48.28813083,12.22183056,63.70593459,15.3325047,11.98446352
1040,923.1404696,58.23451934,47.66597606,10.35193421,65.70501845,13.10922539,17.21616254
1041,917.6,74.12,179.1,2.1474624,190.7,3.467257,11.69
1042,913.41,63.482,48.4,4.2278166,28.9,4.7870516,49.2
1043,917.09,55.274,198.3,6.0173686,207.4,6.9568834,78.2
1044,923.1077681,60.60163981,51.20851721,17.1888352,64.24735768,22.19571292,9.175633688
1045,915.93,68.198,186.7,2.0803542,171.9,2.6172198,48.84
1046,918.08,73.706,169,2.8856526,192,3.8251674,31.5
1047,917,51.296,151.7,3.0646078,183.2,4.8541598,23.29
1048,914.6,62.366,200.4,1.5882274,235,2.1027236,86.6
1049,918,71.312,156.9,2.9527608,183.9,4.1607084,35.17
1050,917.59,82.67,170.9,3.6014734,183.4,4.7199434,13.88
1051,923.621726,71.63345648,197.484268,3.901578573,211.233139,5.184552467,13.73146399
1052,921.5698459,61.79127933,62.20611357,8.47833606,78.79493049,10.78090554,18.23157557
1053,916.2184012,79.51791003,96.74419453,2.200951781,136.2756535,3.234710426,13.37053798
1054,920.50894,80.98892224,58.9035771,9.482313417,78.48237778,11.82181614,19.17191747
1055,920.0807771,60.96645401,163.7130879,2.751329472,190.116837,3.645007589,20.4813089
1056,918.6,72.824,186.2,6.3081708,191.8,7.0016222,22.5
1057,915.91,63.986,17.4,3.8251674,37.8,5.0107456,40.97
1058,917.01,74.84,254.9,0.8276678,221,1.2974252,30.45
1059,920.74,59.09,180,8.9924988,194,10.7596814,35.26
1060,912.9,78.332,167,7.82929,177.1,9.8872748,28.86
1061,920.9004345,64.14800226,127.7508477,2.635249037,49.35250534,3.310595353,16.54056386
1062,914.56,76.226,173.3,6.6437118,185.4,8.052984,25.84
1063,917.3001851,65.7900009,,1.879553141,222.4982256,2.692862361,14.97266789
1064,913.85,79.736,191.7,3.1093466,207.8,3.9817532,21.48
1065,915.6,69.584,185.5,4.6304658,198.2,5.480503,28.97
1066,919.5648688,73.72673151,68.70469436,3.551777042,102.5716162,4.861314907,11.65731434
1067,917.69,64.994,178.3,2.9751302,193.9,3.7356898,54.88
1068,920.33,68.864,122.4,2.0356154,182,3.0869772,52.38
1069,918.26,82.22,186.6,1.0961006,221.5,1.7224438,32.46
1070,911.6,46.346,110.2,2.3040482,96.1,3.1540854,90.51
1071,919.2,70.25,156.7,2.013246,172.3,2.6172198,42.06
1072,923.1,75.596,178.3,1.4092722,205.2,1.8566602,11.88
1073,917.92,84.65,30,4.8317904,40.1,5.8384134,16.22
1074,913.87,66.938,171.9,6.5094954,182.3,7.4713796,57.43
1075,922.8581101,64.98936079,63.48304689,10.26118718,73.17050393,11.94920569,14.52510864
1076,925.55,50.918,32.6,5.4133948,57.5,8.1200922,29.09
1077,920.13,73.292,193.6,4.1159696,211.3,4.9660068,33.52
1078,924.0178563,68.3703069,56.30408293,15.16279989,76.5851168,19.80357757,11.59923953
1079,917.2,65.264,137.6,1.7671826,176.7,2.5501116,58.37
1080,916.26,79.772,185.7,3.5119958,201.5,4.1607084,27.68
1081,920.8569129,69.88433806,47.33596583,12.23866984,66.72916229,16.06785991,11.9568515
1082,916.13,50.108,211.4,2.5501116,231.8,3.5343652,89.8
1083,916.32,48.308,46.9,4.8541598,61.7,5.8607828,91.03
1084,917.13,80.24,183.3,1.6329662,38.5,2.2593094,28.26
1085,914.84,47.354,190.9,3.7133204,204.4,4.6528352,92.3
1086,921.26,52.646,261.9,2.0356154,260.5,3.0422384,91.11
1087,914,66.65,173.8,8.3661556,181,9.4398868,30.92
1088,912.9,71.87,129.2,1.4316416,160,2.0579848,51.84
1089,915,55.04,191.8,5.368656,220.9,7.0687304,73.55
1090,918.9,63.104,192.9,3.8699062,207.3,5.2120702,26.02
1091,918.71,49.568,241.6,1.8119214,227.4,2.3711564,90.35
1092,916.6,71.096,189.3,3.0646078,200.8,3.8922756,45.59
1093,912.6,58.406,172.7,3.8251674,189.1,4.7646822,64.84
1094,921.53,77.702,97.1,3.2659324,125.9,4.4515106,14.56
